Nu  Mic;;20.5652953;-44.51596141;5.12;K0III
3Eta Del;;20.56583246;13.02720146;5.39;A3IVs
4Zet Del;;20.58847449;14.67418482;4.64;A3V
Phi1Pav;;20.59299116;-60.58129819;4.75;F1III
70    Aql;;20.61211862;-2.54991814;4.91;K5II
27    Vul;;20.61796183;26.46197499;5.59;B9V
6Bet Del;Rotanev;20.62579715;14.59520289;3.64;F5IV
Alp Ind;;20.62610824;-47.29166239;3.11;K0III
Rho Pav;;20.62645548;-61.52974415;4.86;Fm delta Del
5Iot Del;;20.63030446;11.37769664;5.42;A2V
;;20.63850137;-81.28897011;5.89;K5III
71    Aql;;20.63896486;-1.10507951;4.31;G8III SB
29    Vul;;20.64202565;21.20117964;4.81;A0V
28    Vul;;20.64219673;24.11597742;5.06;B5IV
;;20.64305234;23.68050731;5.91;K0II-III+..
8The Del;;20.64555131;13.31512567;5.69;K3Ib
;;20.64987099;30.33442469;5.68;K2III
;;20.65138016;15.83823558;5.99;B3V
7Kap Del;;20.65210902;10.08615196;5.07;G5IV+...
14Tau Cap;;20.65453229;-14.95471233;5.24;B7III
1    Aqr;;20.65689762;0.4864919;5.15;K1III
9Alp Del;Sualocin;20.66062626;15.9120527;3.77;B9V
Phi2Pav;;20.66729623;-60.54750937;5.11;F8V
15Ups Cap;;20.66748847;-18.1386063;5.15;M1III
;;20.66755992;43.4590163;5.97;K2III
;;20.67217015;-33.43193038;5.47;K1III
;;20.67571097;-16.12435941;5.79;K0III
49    Cyg;;20.68403891;32.30731586;5.53;G8IIb
;;20.689884;-31.59814237;5.75;M1III
50Alp Cyg;Deneb;20.69053151;45.28033423;1.25;A2Ia
;;20.69902716;41.71687197;5.68;B8II-III
Ups Pav;;20.69918418;-66.76062542;5.14;B8Vvar
Mu 1Oct;;20.70070031;-76.18056892;5.99;F4III-IV
51    Cyg;;20.70350743;50.34002067;5.41;B2V
76    Dra;;20.70974994;82.53110584;5.75;A0V
4    Cep;;20.71971766;66.65736293;5.59;A8V
11Del Del;;20.72431825;15.07468224;4.43;A7IIIp d Del
Eta Ind;;20.73394074;-51.92084051;4.51;A6:var
;;20.73945579;56.48840856;5.91;M3III
30    Vul;;20.74792311;25.27104823;4.92;K2III
Bet Pav;;20.74932102;-66.20323826;3.42;A5IV
3Eta Cep;;20.75479684;61.83679404;3.41;K0IV
;;20.75588795;57.58029799;4.52;F8IV-V
52    Cyg;;20.7610442;30.7196568;4.22;K0III
16Psi Cap;;20.76826836;-25.27051682;4.13;F5V
17    Cap;;20.76943714;-21.51399111;5.91;A1V
53Eps Cyg;Gienah Cygni;20.77012006;33.96945334;2.48;K0III
;;20.772231;-39.19918925;5.48;B8/B9V
12Gam1Del;;20.77746325;16.12462394;5.15;A2Ia+...
12Gam2Del;;20.77764388;16.12477326;4.27;K1IV
;;20.78631233;34.37410329;4.93;K3IIIvar
54Lam Cyg;;20.79014637;36.49073658;4.53;B6IV
;;20.79265458;80.55235152;5.36;K1III
2Eps Aqr;Albali;20.79459238;-9.49568988;3.78;A1V
3    Aqr;;20.79562164;-5.02760303;4.43;M3IIIvar
13    Del;;20.7967578;6.00824104;5.57;A0V
;;20.79702614;47.83191224;5.6;K5III
Iot Mic;;20.80805543;-43.98827127;5.11;F1IV
55    Cyg;;20.81563705;46.11414081;4.81;B3Ia
;;20.82155707;-25.78119469;5.86;B8II
Sig Pav;;20.82174308;-68.77640032;5.41;K0III
Zet Ind;;20.82470255;-46.22689249;4.9;K5III
Alp Mic;;20.83279986;-33.7796732;4.89;G8III
56    Cyg;;20.83467543;44.0589822;5.06;A4me...
;;20.84491712;-12.54472977;5.87;K1III
;;20.85021199;-37.91328991;5.52;K3III
4    Aqr;;20.85713671;-5.6266358;5.99;F5IV-V
;;20.85784315;28.25051868;5.66;F5Ib
Iot Ind;;20.8583472;-51.60816692;5.06;K1II/III
;;20.86066754;-62.42921513;5.67;A2
18Ome Cap;;20.86369338;-26.91912642;4.12;K4III
31    Vul;;20.86881265;27.09712771;4.56;G8III
5    Aqr;;20.86908142;-5.50704421;5.55;B9III
6Mu  Aqr;;20.87755716;-8.98323782;4.73;A3m
57    Cyg;;20.88742924;44.38726652;4.8;B5V
;;20.88848851;45.18168341;5.48;K0II
;;20.89448671;-39.80962825;5.34;K2III
;;20.89830736;33.43780855;5.47;K5III
32    Vul;;20.90934366;28.05763154;5.03;K4III
;;20.91229875;75.92546706;5.99;G5III
19    Cap;;20.91329232;-17.92285285;5.78;K0III
Bet Ind;;20.91349433;-58.4540947;3.67;K0III
17    Del;;20.92685526;13.72156383;5.19;K0III
16    Del;;20.92737588;12.56850687;5.54;A4V
;;20.93050165;47.41766542;5.68;B8Ia
;;20.94039999;50.72864966;5.83;F0III
;;20.94052435;49.19583069;5.92;G8II-III
;;20.9429939;44.92472729;5.96;O6...
;;20.94646394;-26.29621951;5.7;F7V
7    Aqr;;20.94834162;-9.69751669;5.49;K5III
58Nu  Cyg;;20.95289212;41.16719384;3.94;A1Vn
;;20.96128156;-16.03154355;5.89;A2/A3III
33    Vul;;20.97120911;22.32591754;5.3;K4III
;;20.97205045;44.47154114;5.55;G8III
18    Del;;20.9738786;10.8393695;5.51;G6III:
;;20.9750071;50.46178308;5.59;B5Vn
;;20.97829804;-14.48308081;5.95;A9V
1Eps Equ;;20.98459526;4.29384672;5.3;F5III...
;;20.98477135;4.29497561;5.24;G0V
;;20.99037016;59.43855678;5.54;K4III
59    Cyg;;20.99709729;47.52094507;4.74;B1ne
;;21.0010983;7.51617986;5.98;A7V
;;21.00599004;-51.26563421;5.76;F5IV-V
;;21.00769385;19.32972583;5.69;M3III
60    Cyg;;21.01970068;46.15576488;5.38;B1V
Gam Mic;;21.02151713;-32.25776681;4.67;G8III
;;21.03583234;56.66961137;5.83;B8III
;;21.04084786;-38.53055847;5.93;K2III
Zet Mic;;21.0494374;-38.63118269;5.32;F3V
;;21.06321801;53.28582252;5.93;K0III
12    Aqr;;21.06797567;-5.82304908;5.53;G4
22Eta Cap;;21.0734235;-19.85493122;4.82;A5V
3    Equ;;21.07628991;5.50286035;5.63;K5III
Alp Oct;;21.07861906;-77.02286938;5.13;F4III
62Xi  Cyg;;21.08218216;43.92785122;3.72;K5Ibv SB
Mu  Ind;;21.087287;-54.72695035;5.17;K2III
4    Equ;;21.09077468;5.95848857;5.94;F8V
;;21.09144741;78.12632222;5.91;B8Vn
23The Cap;;21.09910538;-17.23271095;4.08;A1V
Del Mic;;21.10031208;-30.12495361;5.69;K0/K1III
;;21.10649798;71.43207905;5.88;F3IV
;;21.10685587;-32.34163849;5.2;K2III
Eta Mic;;21.10708261;-41.38593603;5.55;K3III
;;21.10840047;31.18466842;5.77;F7.5Ib-IIv
63    Cyg;;21.11002448;47.64840597;4.56;K4II
61    Cyg;;21.11412083;38.74149446;5.2;K5V
24    Cap;;21.11880151;-25.00574796;4.49;K5/M0III
;;21.14241805;-63.92827112;5.75;K0III
25Chi Cap;;21.14267025;-21.19352539;5.3;A0V
;;21.14413133;30.20568797;5.6;B9V
Sig Oct;Polaris Australis;21.14611503;-88.9565112;5.45;F0III
;;21.15597694;-73.17226994;5.67;G3IV
13Nu  Aqr;;21.15988689;-11.37165474;4.5;G8III
;;21.17098684;53.56310952;5.75;B9III
5Gam Equ;;21.17235307;10.13194861;4.7;F0p
;;21.19673346;59.98661923;5.64;B0V
;;21.2037967;-40.2688284;5.83;F5IV
64Zet Cyg;;21.21560598;30.22708128;3.21;G8II SB
;;21.21747985;-39.42464394;5.25;F5V
;;21.22146311;-27.61905854;5.41;K3III
;;21.22192701;-36.42353599;5.97;K0III
Omi Pav;;21.222344;-70.12621725;5.06;M2III
7Del Equ;;21.24133058;10.00771855;4.47;F5V+...
65Tau Cyg;;21.24648517;38.04432043;3.74;F1IV
28Phi Cap;;21.26052514;-20.65169052;5.17;K0II/III
;;21.26177546;77.01226067;5.92;K5III
29    Cap;;21.26245211;-15.17151251;5.31;M2III
;;21.26273229;-53.26304998;5.73;A6IV
8Alp Equ;Kitapha;21.26372131;5.2480739;3.92;G0III+...
;;21.287286;55.79796866;6;K3III
67Sig Cyg;;21.29026459;39.39469016;4.22;B9Iab
66Ups Cyg;;21.29862997;34.8968812;4.41;B2Vne
Eps Mic;;21.29895737;-32.17248551;4.71;A0V
30    Cap;;21.29924349;-17.98513635;5.4;B5II/III
15    Aqr;;21.30307388;-4.51951158;5.83;B5V
68    Cyg;;21.30755046;43.9459669;5.04;O8
5Alp Cep;Alderamin;21.30960598;62.58545529;2.45;A7IV-V
;;21.31444811;11.20333527;5.97;K5III
;;21.32102554;58.62350994;5.51;B3Vv comp
;;21.32282787;38.23748156;5.89;F2Ib
6    Cep;;21.32283696;64.87184231;5.19;B3IVe
;;21.3246493;49.5102892;5.75;B6V
The Ind;;21.33107883;-53.44926434;4.39;A5V
The1Mic;;21.34599543;-40.80950852;4.8;A2p
;;21.35117748;23.85625829;5.58;K1III
16    Aqr;;21.35120161;-4.56015214;5.87;G7III:
9    Equ;;21.35133348;7.3545461;5.81;M2III
;;21.36677355;49.38869874;5.68;K0III
1    Peg;;21.36809274;19.80435581;4.08;K1III
32Iot Cap;;21.3707715;-16.83455521;4.28;G8III
10Bet Equ;;21.38155049;6.81111338;5.16;A3V
17    Aqr;;21.38229762;-9.31927297;5.99;M0III
;;21.3834643;-22.66904892;5.63;M0III
;;21.39965003;24.27409155;5.7;F1IV
33    Cap;;21.40266615;-20.85156019;5.38;K0III
18    Aqr;;21.40317736;-12.8781302;5.48;F0V
The2Mic;;21.40688855;-41.00669489;5.76;A0III
;;21.40943711;26.17454472;5.67;A8III
;;21.41372248;80.52485397;5.97;G6III:
19    Aqr;;21.42028258;-9.74814011;5.71;F0IV
21    Aqr;;21.42137914;-3.55657786;5.48;K4III
;;21.4220523;46.71422433;5.59;F0V
69    Cyg;;21.42972782;36.66740768;5.93;B0Ib
;;21.43965281;-37.82940289;5.64;K2III
Gam Pav;;21.44069225;-65.36814438;4.21;F6V
34Zet Cap;;21.44445214;-22.41137838;3.77;G4Ibp...
;;21.44765832;48.83510521;5.29;A6pe...
;;21.45046159;-42.54796563;5.5;Am
35    Cap;;21.45412074;-21.19612774;5.78;K3III
70    Cyg;;21.45593451;37.11679196;5.3;B3V
35    Vul;;21.46111944;27.60854356;5.39;A1V
7    Cep;;21.46282148;66.80914613;5.42;B7V
;;21.468933;32.22513677;5.75;F0V
8Bet Cep;Alfirk;21.47765973;70.56069481;3.23;B2IIIv SB
36    Cap;;21.47869889;-21.80716659;4.5;K0III
;;21.47910758;-69.5052732;5.47;M5III
;;21.48326586;22.179404;5.84;M4III
71    Cyg;;21.49080919;46.54033179;5.22;K0III
2    Peg;;21.49913323;23.63882922;4.52;M1III
;;21.51647046;60.45944015;5.53;B1II
22Bet Aqr;Sadalsuud;21.52597796;-5.57115593;2.9;G0Ib
Xi  Gru;;21.53496142;-41.1793364;5.29;K0III
6    PsA;;21.53738196;-33.94461293;5.97;A2V
;;21.54904936;49.97760064;5.77;A0V
;;21.55653693;-44.8486946;5.57;K0III
73Rho Cyg;;21.56635357;45.59206564;3.98;G8III
72    Cyg;;21.57957705;38.53382684;4.87;K1III
37    Cap;;21.58085251;-20.08438179;5.7;F5V
;;21.58822953;-3.98329291;5.79;G9III:
;;21.60067837;45.37458683;5.96;M4IIIe-M6e
8    PsA;;21.60302888;-26.17145712;5.73;A7/A8IV
74    Cyg;;21.61582695;40.41349052;5.04;A5V
39Eps Cap;;21.61800632;-19.46601352;4.51;B3V:p
23Xi  Aqr;;21.62917834;-7.85414212;4.68;A7V
5    Peg;;21.62926898;19.31857481;5.46;F1IV
9    Cep;;21.63200744;62.08194667;4.76;B2Ib
4    Peg;;21.64218715;5.77167281;5.66;A9IV-Vn
;;21.64933895;57.48904968;5.74;O6 (f)
;;21.65030906;20.26545357;5.77;F2V
25    Aqr;;21.6592458;2.24376298;5.1;K0III
40Gam Cap;Nashira;21.66815062;-16.66225343;3.69;A7III:mp...
75    Cyg;;21.66973916;43.27380044;5.09;M1IIIvar
Nu  Oct;;21.69124253;-77.38946215;3.73;K0III
42    Cap;;21.69248133;-14.0468604;5.16;G2V
11    Cep;;21.69863224;71.31118695;4.55;K0III
41    Cap;;21.70017747;-23.26262557;5.24;K0III
;;21.70030002;35.51019572;5.98;C6.3
80Pi 1Cyg;Azelfafage;21.70157213;51.1896271;4.69;B3IV
26    Aqr;;21.7028098;1.28527344;5.66;K2III
7    Peg;;21.70429027;5.68015144;5.3;M2III
77    Cyg;;21.7063724;41.07702304;5.73;A0V
43Kap Cap;;21.71094923;-18.86630105;4.72;G8III
;;21.71781267;72.32018258;5.18;K0III
44    Cap;;21.71788896;-14.39975885;5.88;A9/F0V
;;21.71846745;41.15499969;5.51;M2III
79    Cyg;;21.72378525;38.28360055;5.69;A0V
Mu  Cep;Garnet Star;21.72512637;58.78005308;4.23;M2Ia
45    Cap;;21.73360521;-14.7493955;5.96;A7IV/V
78Mu 1Cyg;;21.73566791;28.74322228;4.49;F6V
8Eps Peg;Enif;21.73642787;9.87500791;2.38;K2Ibvar
9    Peg;;21.74185847;17.35004352;4.34;G5Ib
;;21.74199734;14.77221491;5.96;G0V
10Kap Peg;;21.7440845;25.64500284;4.14;F5IV
;;21.74813427;62.46057429;5.94;O9II
9Iot PsA;;21.74910772;-33.02555306;4.35;B9.5V
46    Cap;;21.75006858;-9.08242443;5.1;G8II-III
10Nu  Cep;;21.75748035;61.12081043;4.25;A2Iavar
12    Peg;;21.76787738;22.94888549;5.29;K0Ib
47    Cap;;21.77118294;-9.2759542;6;M3III
48Lam Cap;;21.77557783;-11.36593201;5.57;A1V
81Pi 2Cyg;;21.77989052;49.3095748;4.23;B3III
49Del Cap;Deneb Algedi;21.78396813;-16.12656595;2.85;A5mF2 (IV)
11    Peg;;21.78721066;2.68613092;5.63;A1V
12    Cep;;21.79036317;60.69269363;5.53;M1III
10The PsA;;21.79560369;-30.89830582;5.02;A1V
;;21.80433581;-47.3028979;5.57;G2V
14    Peg;;21.83074498;30.17427852;5.07;A1Vs
;;21.83336955;-64.7124436;5.62;K1III
13    Peg;;21.83573443;17.28595705;5.34;F2III-IV
Omi Ind;;21.84645156;-69.62940458;5.52;M0III
Lam Oct;;21.84840237;-82.71882392;5.27;G8/K0III+..
;;21.85950987;19.82664938;5.78;B8III
;;21.86695069;55.79674452;5.7;B6IV-V
15    Peg;;21.8749878;28.79369216;5.52;F6IVwvar
16    Peg;;21.8843785;25.92513878;5.09;B3V
51Mu  Cap;;21.88821772;-13.55180134;5.08;F3IV
;;21.89371306;19.66838008;5.69;A0Vs
Gam Gru;;21.8987928;-37.3648229;3;B8III
;;21.90287279;-4.27595735;5.71;K2III
13    Cep;;21.91476614;56.6112326;5.74;B8Ibvar
;;21.91981642;-61.88638824;5.92;F1III
;;21.92527528;65.32081194;5.84;B2.5Ve
;;21.93966341;-37.25363145;5.45;A3V
;;21.9442067;63.62556651;5.11;M2 comp
17    Peg;;21.94899688;12.07652564;5.54;A2Vnn
Del Ind;;21.96528638;-54.9925666;4.4;F0IV
;;21.98152998;62.69795151;5.96;M3III
16    Cep;;21.98752881;73.18028413;5.04;F5V
;;21.98830005;-38.3950933;5.5;K1II/III
18    Peg;;22.00219973;6.7174357;6;B3III
12Eta PsA;;22.01394862;-28.45373726;5.43;B8/B9V+...
28    Aqr;;22.01805861;0.60474348;5.6;K4III:
20    Peg;;22.01814306;13.11996136;5.61;F4III
19    Peg;;22.01923315;8.25717124;5.65;K5III
;;22.03071612;52.88224628;5.79;B5III
14    Cep;;22.03460442;58.00037041;5.55;O9V
;;22.04907718;44.64994158;5.57;A0IV
;;22.05103949;-76.11826634;5.94;F3III
30    Aqr;;22.05456423;-6.52242698;5.55;K0III
Eps Ind;;22.05484433;-56.77980602;4.69;K5V
31Omi Aqr;;22.05523045;-2.15533588;4.74;B7IVe
21    Peg;;22.05528392;11.38655605;5.83;B9.5V
17Xi  Cep;Alkurhat;22.06310052;64.62775425;4.26;Am
18    Cep;;22.06470278;63.11977885;5.26;M5III
;;22.07687745;-26.8223356;5.97;B3V (+B)
32    Aqr;;22.07984273;-0.90623994;5.29;A5m
20    Cep;;22.08346658;62.78552941;5.27;K4III
19    Cep;;22.08577535;62.27982101;5.07;O9.5Ib
;;22.08647651;26.67361826;5.75;K2III
23    Peg;;22.09295962;28.96400385;5.69;B9Vn
22Nu  Peg;;22.09463666;5.05828453;4.86;K4III
34Alp Aqr;Sadalmelik;22.09639591;-0.31982656;2.95;G2Ib
Kap2Ind;;22.0974865;-59.63594171;5.62;K4III
;;22.10054442;45.01438566;5.09;K5III
Lam Gru;;22.10191767;-39.54304903;4.47;M0III
33Iot Aqr;;22.10727926;-13.86954013;4.29;B8V
24Iot Peg;;22.11679848;25.3450461;3.77;F5V
;;22.12458816;19.47543631;5.74;F2V:
25    Peg;;22.13064796;21.70309155;5.79;B7Vn
Alp Gru;Alnair;22.13718789;-46.96061593;1.73;B7IV
14Mu  PsA;;22.13970922;-32.98839827;4.5;A2V
Ups PsA;;22.14053557;-34.04372111;4.99;K4III
35    Aqr;;22.14971962;-18.51957349;5.8;B2III
27Pi 1Peg;;22.15379878;33.1724976;5.58;G6III:
24    Cep;;22.16343527;72.34119936;4.79;G8III
;;22.16547537;-34.01503553;5.37;A5IV
29Pi 2Peg;;22.16645906;33.17826747;4.28;F5III
15Tau PsA;;22.1690232;-32.54844042;4.94;F6V
26The Peg;Baham;22.16994993;6.197789;3.52;A2V
;;22.17602889;-4.26686395;5.98;K0III-IV
;;22.17707231;11.6246717;5.78;M1III
38    Aqr;;22.17707348;-11.56495901;5.43;B5III
;;22.17747284;70.1325139;5.52;F2V
21Zet Cep;;22.18090608;58.20124992;3.39;K1Ibv SB
;;22.18604888;50.82328938;5.38;A5V
22Lam Cep;;22.19182897;59.41451451;5.05;O6e
;;22.19680975;56.83904211;5.24;F8V
;;22.19759245;16.04059653;5.93;K1III
;;22.20055952;60.75907189;5.37;K1III
;;22.20224653;24.950637;5.97;K0
;;22.20623483;63.2910719;5.76;M3III
;;22.21328085;34.60471273;5.34;K2III
;;22.21949292;86.10785672;5.27;B9.5Vn
;;22.22740282;28.60802681;5.87;K2III
;;22.22899649;-25.18092537;5.58;F7II
;;22.23032751;45.44060328;5.53;A0III
;;22.23130596;39.71488928;4.5;K3III
41    Aqr;;22.23833825;-21.07470081;5.33;K1III
16Lam PsA;;22.23853786;-27.76691218;5.45;B7V
;;22.2456474;42.95396372;5.72;A2Vnn
23Eps Cep;;22.25046638;57.04346522;4.18;F0IV
Mu 1Gru;;22.26024577;-41.34675029;4.79;G8III+...
1    Lac;;22.26615838;37.74873483;4.14;K3III
;;22.27403128;57.22022542;5.88;G8III
Mu 2Gru;;22.27404682;-41.62720198;5.11;G8III
42    Aqr;;22.28001209;-12.83144751;5.34;K1III
43The Aqr;Ancha;22.28054621;-7.78323706;4.17;G8III-IV
;;22.28127782;-9.04003734;5.8;K3III:
44    Aqr;;22.28513949;-5.38721152;5.75;G6III
Psi Oct;;22.29741549;-77.51158803;5.49;F3III
25    Cep;;22.30349856;62.80436392;5.75;K3III
;;22.30421737;-53.62553594;5.36;G1V
Alp Tuc;;22.30838283;-60.25949486;2.87;K3III
45    Aqr;;22.31686013;-13.30497087;5.96;K0III
Eps Oct;;22.3337445;-80.43964301;5.09;M6III
46Rho Aqr;;22.33664099;-7.82110592;5.35;B8IIIMNp...
30    Peg;;22.34099026;5.78949288;5.37;B5IV
2    Lac;;22.35042452;46.53656484;4.55;B6V
32    Peg;;22.35536877;28.33051592;4.78;B9III
31    Peg;;22.35863091;12.20517262;4.82;B2IV-V
47    Aqr;;22.35988207;-21.59802435;5.12;K0III
48Gam Aqr;Sadalachbia;22.36091665;-1.38735315;3.86;A0V
Pi 2Gru;;22.38549754;-45.92834717;5.62;F3III-IV
49    Aqr;;22.39188495;-24.76265507;5.53;K0IIICN...
;;22.39226526;-7.19444293;5.92;G6V
3Bet Lac;;22.39267678;52.22949951;4.42;G9III
51    Aqr;;22.40190795;-4.83700102;5.79;A0V
50    Aqr;;22.40750832;-13.52940359;5.76;K0III
4    Lac;;22.40860992;49.47640074;4.55;B9Iab
Nu  Ind;;22.40955299;-72.25377388;5.28;A3V: + F9V
;;22.41560907;-57.79661017;5.31;F9V
;;22.41955326;-70.4314706;5.78;F3III
52Pi  Aqr;;22.42128123;1.37739245;4.8;B1Ve
;;22.43355081;70.77088542;5.47;K2III
53    Aqr;;22.44281876;-16.74214759;5.55;G3V
34    Peg;;22.44367165;4.39363758;5.76;F7V
28Rho1Cep;;22.44512396;78.78594317;5.83;A2m
26    Cep;;22.45147536;65.13227452;5.52;B0.5Ib
Del Tuc;;22.4555203;-64.96637927;4.51;B8V
;;22.46283896;31.83997497;6;K2
35    Peg;;22.46429917;4.6964107;4.78;K0III
;;22.47706698;-67.48888731;5.56;A3V
Nu  Gru;;22.47755052;-39.13140099;5.47;G8III
55Zet1Aqr;;22.48050015;-0.02006304;3.65;F3III-IV
36    Peg;;22.48554236;9.12908395;5.6;K5III
;;22.48616958;26.76320924;5.79;K2II
27Del Cep;;22.48617998;58.4151899;4.07;G2Ibvar
Del1Gru;;22.48782057;-43.49555433;3.97;G6/G8III
5    Lac;;22.49217298;47.70689488;4.34;M0II
Del2Gru;;22.49595707;-43.74922804;4.12;M4.5IIIa
;;22.49609469;-27.10723481;5.95;F0V
29Rho2Cep;Al Kalb Al Rai;22.49804671;78.82433733;5.45;A3V
37    Peg;;22.49943013;4.43205725;5.51;F5IVs
38    Peg;;22.50049797;32.57267245;5.64;B9.5V
6    Lac;;22.50812822;43.12338985;4.52;B2IV
57Sig Aqr;;22.51078194;-10.67788619;4.82;A0IVs
7Alp Lac;;22.52149326;50.28244976;3.76;A1V
17Bet PsA;;22.52508043;-32.34602798;4.29;A1V
Ups Oct;;22.52717441;-85.96740206;5.76;K0III
;;22.53785415;76.22646833;5.7;A2V
;;22.54065958;39.77975511;5.88;A6V
Nu  Tuc;;22.5500035;-61.982073;4.91;M4III
;;22.56126853;56.62463722;5.72;G8III-IV
60    Aqr;;22.56746913;-1.57417924;5.88;G6III
59Ups Aqr;;22.57819409;-20.70785949;5.21;F7V
62Eta Aqr;;22.58925803;-0.11736123;4.04;B9IV-Vn
;;22.59343311;-23.99107868;5.97;K1III
31    Cep;;22.59604907;73.64312707;5.08;F3III-IV
;;22.59785679;39.63434136;5.73;B1Ve
;;22.60985261;-31.66369314;5.82;K2III
Sig2Gru;;22.61633886;-40.59086511;5.85;A1V
;;22.62023971;75.3717918;5.8;M1III
9    Lac;;22.62290716;51.54537399;4.64;A8IV
63Kap Aqr;Situla;22.62928361;-4.22776291;5.04;K2III
;;22.64385201;56.79571012;5.11;M4III
30    Cep;;22.64418183;63.5845212;5.19;A3IV
;;22.64762875;-33.08138295;5.66;A0V
40    Peg;;22.64794946;19.52249181;5.84;G8II
10    Lac;;22.65435525;39.05028301;4.89;O9V
;;22.67177801;53.84597214;5.94;B8V
;;22.67288323;-30.65836159;5.88;K2/K3III
11    Lac;;22.67521732;44.27628068;4.5;K3III
18Eps PsA;;22.67759043;-27.0436148;4.18;B8V
;;22.680238;-57.422306;5.98;K4III
;;22.68125508;14.54886051;5.72;G3V+...
42Zet Peg;Homam;22.69102078;10.83139111;3.41;B8.5V
12    Lac;;22.69129208;40.22546314;5.25;B2IIIv SB
;;22.69331721;41.54897766;5.93;G9III
43Omi Peg;;22.69594714;29.3076892;4.8;A1IV
;;22.6992774;14.51644444;5.92;K0III:
;;22.71024367;-47.21000778;5.99;G0
Bet Gru;;22.71109302;-46.88456594;2.07;M5III
44Eta Peg;Matar;22.71670238;30.22130866;2.93;G2II-III..
Rho Gru;;22.7249913;-41.41411843;4.84;K0III
66    Aqr;;22.72645904;-18.83030716;4.68;K3III
;;22.73478116;39.46541736;5.93;K5III+...
13    Lac;;22.73485708;41.81922714;5.11;K0III
Eta Gru;;22.76051446;-53.50016316;4.84;K2IIICNIV
;;22.76133542;-46.54729992;5.52;K3III
Bet Oct;;22.76770092;-81.38161731;4.13;A9IV/V
;;22.76947368;44.54597654;5.84;F0III-IV
47Lam Peg;;22.77551177;23.56567939;3.97;G8II-III
46Xi  Peg;;22.77817819;12.17408381;4.2;F7V
;;22.79137428;83.15371558;4.77;K3III
68    Aqr;;22.79255208;-19.61287445;5.24;G8III
69Tau1Aqr;;22.7952086;-14.05640541;5.68;B9V
;;22.80307415;37.41684226;5.82;G8III:
Eps Gru;;22.80922142;-51.31670354;3.49;A3V
71Tau2Aqr;;22.8265305;-13.59253756;4.05;K5III
32Iot Cep;;22.82803115;66.20071089;3.5;K0III
;;22.82950794;55.90268437;5.43;K1III
48Mu  Peg;;22.8333612;24.60168486;3.51;M2III
14    Lac;;22.83938011;41.95340325;5.91;B3IV:var
Xi  Oct;;22.83965167;-80.12381446;5.32;B6IV
;;22.85059602;-39.15681779;5.43;K3III
;;22.85081593;85.373461;5.89;K5
21    PsA;;22.85581788;-29.53627381;5.99;G8/K0III
;;22.8562523;61.69663851;5.61;G2IV+...
15    Lac;;22.86720757;43.31236494;4.95;M0III
49Sig Peg;;22.87326847;9.83555733;5.16;F7IV
22Gam PsA;;22.87543275;-32.87545019;4.46;A0III
73Lam Aqr;;22.87690679;-7.57967878;3.73;M2IIIvar
;;22.8839663;16.84126106;5.86;K1III SB
74    Aqr;;22.89130309;-11.61651887;5.8;B8IV/V
;;22.89448854;44.74920148;5.79;A3m
;;22.90191966;40.37683633;5.82;K0III
;;22.90677342;84.34611856;4.7;K4III
76Del Aqr;Skat;22.91084423;-15.82075994;3.27;A3V
77    Aqr;;22.912668;-16.27174207;5.53;K1III
;;22.91738442;37.07680479;5.91;F5II
;;22.91970674;-4.98787812;5.72;K0III-IV
50Rho Peg;;22.9204512;8.81609536;4.91;A1V
;;22.92902588;36.35139364;5.73;B7III
23Del PsA;;22.93247;-32.53970196;4.2;G8III
16    Lac;;22.93989749;41.60388627;5.6;B2IV
;;22.94055518;49.73355094;4.99;K5Ibvar
Tau3Gru;;22.94661726;-47.96922586;5.72;Am...
;;22.95124828;48.68408117;5.34;B4IIIpe
51    Peg;;22.95773629;20.7686841;5.45;G5V
24Alp PsA;Fomalhaut;22.96078488;-29.62183701;1.17;A3V
52    Peg;;22.98661045;11.72894102;5.76;A7V
2    Psc;;22.99094515;0.96309154;5.43;K1III:
;;22.99326742;-29.46232352;5.51;F0V
;;23.00141774;56.94538131;5.1;G0Ia
;;23.00160169;-25.16398677;5.66;K0IICNIII
;;23.01191597;3.01200821;5.85;K4III
Zet Gru;;23.01468731;-52.75410562;4.11;G8III
;;23.01874905;-50.95002911;5.68;K3III
;;23.02204097;-28.85390821;5.55;K3III
;;23.02547276;-4.71147966;5.94;K0
1Omi And;;23.03201291;42.32597866;3.62;B6pv SB
2    And;;23.04342692;42.7578062;5.09;A3Vn
;;23.04563533;-20.87039619;5.97;K0III
Pi  PsA;;23.05826751;-34.74961718;5.12;A9V
;;23.05912452;67.20918487;5.25;K3III
53Bet Peg;Scheat;23.06287038;28.08245462;2.44;M2II-IIIvar
4Bet Psc;Fum Al Samakh;23.06461292;3.82006998;4.48;B6Ve
;;23.06656379;-41.47903194;5.79;K0III
3    And;;23.06967548;50.05168397;4.64;K0III
Kap Gru;;23.07765857;-53.96464712;5.37;K5III
54Alp Peg;Markab;23.07933801;15.20536786;2.49;B9.5III
;;23.08115234;-68.82037973;5.53;F4III
83    Aqr;;23.08603191;-7.69381853;5.44;F2V
1    Cas;;23.11022495;59.41976474;4.84;B0.5IV
86    Aqr;;23.11133535;-23.7431168;4.48;G8III
The Gru;;23.1146579;-43.52032436;4.28;F5me...
